state,timestamp,timeseries_votes,eevp,Trump Share,Biden Share,Votes_Remaining_File,state_last_updated,Total_Votes,Total_Absentee_Votes,Trump_Votes,Trump_Absentee_Votes,Biden_Votes,Biden_Absentee_Votes,Jorgensen_Votes,Jorgensen_Absentee_Votes,Counties_Total_Votes,Counties_Total_Absentee_Votes,Counties_Total_Max_Absentee_Ballots,Counties_Trump_Votes,Counties_Trump_Absentee_Votes,Counties_Biden_Votes,Counties_Biden_Absentee_Votes,Counties_Jorgensen_Votes,Counties_Jorgensen_Absentee_Votes,Precinct_Metadata_Filename,Precinct_Meta_Counties_Total_Votes,Precinct_Meta_Counties_Total_Electionday_Votes,Precinct_Meta_Counties_Total_Absentee_Votes,Precinct_Meta_Counties_Total_Provisional_Votes,Precinct_Meta_Counties_uncounted_mail_ballots,Precinct_Meta_Counties_Trump_Votes,Precinct_Meta_Counties_Trump_Electionday_Votes,Precinct_Meta_Counties_Trump_Absentee_Votes,Precinct_Meta_Counties_Trump_Provisional_Votes,Precinct_Meta_Counties_Biden_Votes,Precinct_Meta_Counties_Biden_Electionday_Votes,Precinct_Meta_Counties_Biden_Absentee_Votes,Precinct_Meta_Counties_Biden_Provisional_Votes,Precinct_Meta_Counties_Jorgensen_Votes,Precinct_Meta_Counties_Jorgensen_Electionday_Votes,Precinct_Meta_Counties_Jorgensen_Absentee_Votes,Precinct_Meta_Counties_Jorgensen_Provisional_Votes,Precincts_Total_Votes,Precincts_Trump_Votes,Precincts_Biden_Votes,Precincts_Jorgensen_Votes
North Carolina,2020-11-13T17:26:50Z,5505515,99,0.5,0.486,c94210cbb65039f06decaffd52d891c5d524323d.json,2020-11-13T17:20:08Z,5504950,4577380,2750602,2157579,2677328,2369380,48372,33641,5504950,4577276,4439351,2750602,2157579,2677328,2369380,48372,33641,NCGeneral-2020-11-13T17-19-39.960Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196603,1793474,1352864,30258
North Carolina,2020-11-13T17:28:52Z,5506438,99,0.5,0.486,666bf5e8ffd5ebce0ccc06b34f9d4727d1ec1e26.json,2020-11-13T17:28:52Z,5506438,4577380,2751325,2157579,2678015,2369380,48431,33641,5506438,4577276,4439351,2751325,2157579,2678015,2369380,48431,33641,NCGeneral-2020-11-13T17-30-07.301Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196620,1793482,1352873,30258
North Carolina,2020-11-13T17:37:23Z,5506618,99,0.5,0.486,6f42e865972195c49ad0a281799466fbc3940626.json,2020-11-13T17:37:23Z,5506618,4577380,2751450,2157579,2678069,2369380,48431,33641,5506618,4577276,4439351,2751450,2157579,2678069,2369380,48431,33641,NCGeneral-2020-11-13T17-32-45.006Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196649,1793505,1352879,30258
North Carolina,2020-11-13T17:38:34Z,5507002,99,0.5,0.486,6f42e865972195c49ad0a281799466fbc3940626.json,2020-11-13T17:37:23Z,5506618,4577380,2751450,2157579,2678069,2369380,48431,33641,5506618,4577276,4439351,2751450,2157579,2678069,2369380,48431,33641,NCGeneral-2020-11-13T17-32-45.006Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196649,1793505,1352879,30258
North Carolina,2020-11-13T17:41:20Z,5507250,99,0.5,0.486,6f42e865972195c49ad0a281799466fbc3940626.json,2020-11-13T17:37:23Z,5506618,4577380,2751450,2157579,2678069,2369380,48431,33641,5506618,4577276,4439351,2751450,2157579,2678069,2369380,48431,33641,NCGeneral-2020-11-13T17-32-45.006Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196649,1793505,1352879,30258
North Carolina,2020-11-13T17:43:24Z,5507284,99,0.5,0.486,6f42e865972195c49ad0a281799466fbc3940626.json,2020-11-13T17:37:23Z,5506618,4577380,2751450,2157579,2678069,2369380,48431,33641,5506618,4577276,4439351,2751450,2157579,2678069,2369380,48431,33641,NCGeneral-2020-11-13T17-32-45.006Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196649,1793505,1352879,30258
North Carolina,2020-11-13T17:45:44Z,5507305,99,0.5,0.486,69da9e7176e9e781d5046840a61764542bac12e9.json,2020-11-13T17:45:44Z,5507305,4577380,2751802,2157579,2678387,2369380,48446,33641,5507305,4577276,4439351,2751802,2157579,2678387,2369380,48446,33641,NCGeneral-2020-11-13T17-47-35.291Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196662,1793518,1352879,30259
North Carolina,2020-11-13T17:47:56Z,5508011,99,0.5,0.486,69da9e7176e9e781d5046840a61764542bac12e9.json,2020-11-13T17:45:44Z,5507305,4577380,2751802,2157579,2678387,2369380,48446,33641,5507305,4577276,4439351,2751802,2157579,2678387,2369380,48446,33641,NCGeneral-2020-11-13T17-47-35.291Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196662,1793518,1352879,30259
North Carolina,2020-11-13T17:55:02Z,5509159,99,0.5,0.486,1cb7bbd41c8c3fdad42ecd37b3d37a5555ee86ae.json,2020-11-13T17:48:19Z,5508011,4577380,2752021,2157579,2678870,2369380,48449,33641,5508011,4577276,4439351,2752021,2157579,2678870,2369380,48449,33641,NCGeneral-2020-11-13T17-47-35.291Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196662,1793518,1352879,30259
North Carolina,2020-11-13T17:57:40Z,5509476,99,0.5,0.486,1cb7bbd41c8c3fdad42ecd37b3d37a5555ee86ae.json,2020-11-13T17:48:19Z,5508011,4577380,2752021,2157579,2678870,2369380,48449,33641,5508011,4577276,4439351,2752021,2157579,2678870,2369380,48449,33641,NCGeneral-2020-11-13T17-47-35.291Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196662,1793518,1352879,30259
North Carolina,2020-11-13T17:59:29Z,5509535,99,0.5,0.486,1cb7bbd41c8c3fdad42ecd37b3d37a5555ee86ae.json,2020-11-13T17:48:19Z,5508011,4577380,2752021,2157579,2678870,2369380,48449,33641,5508011,4577276,4439351,2752021,2157579,2678870,2369380,48449,33641,NCGeneral-2020-11-13T17-47-35.291Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196662,1793518,1352879,30259
North Carolina,2020-11-13T18:02:15Z,5509508,99,0.5,0.486,1cb7bbd41c8c3fdad42ecd37b3d37a5555ee86ae.json,2020-11-13T17:48:19Z,5508011,4577380,2752021,2157579,2678870,2369380,48449,33641,5508011,4577276,4439351,2752021,2157579,2678870,2369380,48449,33641,NCGeneral-2020-11-13T17-47-35.291Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196662,1793518,1352879,30259
North Carolina,2020-11-13T18:03:26Z,5509725,99,0.5,0.486,1cb7bbd41c8c3fdad42ecd37b3d37a5555ee86ae.json,2020-11-13T17:48:19Z,5508011,4577380,2752021,2157579,2678870,2369380,48449,33641,5508011,4577276,4439351,2752021,2157579,2678870,2369380,48449,33641,NCGeneral-2020-11-13T17-47-35.291Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196662,1793518,1352879,30259
North Carolina,2020-11-13T18:06:11Z,5509724,99,0.5,0.486,8fd74acc02a0426edf6879dacbfffa57b7a80d1a.json,2020-11-13T18:06:11Z,5509724,4577322,2752768,2157579,2679783,2369380,48485,33641,5509724,4577276,4439351,2752768,2157579,2679783,2369380,48485,33641,NCGeneral-2020-11-13T18-15-30.720Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197080,1793758,1353034,30269
North Carolina,2020-11-13T18:17:41Z,5510024,99,0.5,0.486,8fd74acc02a0426edf6879dacbfffa57b7a80d1a.json,2020-11-13T18:06:11Z,5509724,4577322,2752768,2157579,2679783,2369380,48485,33641,5509724,4577276,4439351,2752768,2157579,2679783,2369380,48485,33641,NCGeneral-2020-11-13T18-15-30.720Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197080,1793758,1353034,30269
North Carolina,2020-11-13T18:20:17Z,5510543,99,0.5,0.486,a06d024fec4cdcdd3b0217c8e2505fb77f8520fc.json,2020-11-13T18:20:17Z,5510543,4577322,2753226,2157579,2680106,2369380,48510,33641,5510543,4577276,4439351,2753226,2157579,2680106,2369380,48510,33641,NCGeneral-2020-11-13T18-21-43.705Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197427,1793974,1353157,30273
North Carolina,2020-11-13T18:20:49Z,5510634,99,0.5,0.486,a06d024fec4cdcdd3b0217c8e2505fb77f8520fc.json,2020-11-13T18:20:17Z,5510543,4577322,2753226,2157579,2680106,2369380,48510,33641,5510543,4577276,4439351,2753226,2157579,2680106,2369380,48510,33641,NCGeneral-2020-11-13T18-21-43.705Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197427,1793974,1353157,30273
North Carolina,2020-11-13T18:32:35Z,5511062,99,0.5,0.486,5f7a9e43c31ec6fbe969085dccaf9c524d5bd82d.json,2020-11-13T18:32:35Z,5511062,4577276,2753535,2157579,2680300,2369380,48524,33641,5511062,4577276,4439351,2753535,2157579,2680300,2369380,48524,33641,NCGeneral-2020-11-13T18-47-48.228Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197628,1794078,1353239,30284
North Carolina,2020-11-13T19:05:30Z,5511867,99,0.5,0.486,7fca2152a2ef02a119cdaeebb89eeb7748459b50.json,2020-11-13T19:05:30Z,5511867,4577276,2754111,2157579,2680510,2369380,48539,33641,5511867,4577276,4439351,2754111,2157579,2680510,2369380,48539,33641,NCGeneral-2020-11-13T18-47-48.228Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197628,1794078,1353239,30284
North Carolina,2020-11-13T19:13:20Z,5511863,99,0.5,0.486,7fca2152a2ef02a119cdaeebb89eeb7748459b50.json,2020-11-13T19:05:30Z,5511867,4577276,2754111,2157579,2680510,2369380,48539,33641,5511867,4577276,4439351,2754111,2157579,2680510,2369380,48539,33641,NCGeneral-2020-11-13T18-47-48.228Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3197628,1794078,1353239,30284
North Carolina,2020-11-13T19:14:44Z,5511851,99,0.5,0.486,78c0f9fe1b75d007f05dfecd2b72e7412cc40277.json,2020-11-13T19:14:44Z,5511851,4577276,2754103,2157579,2680501,2369380,48539,33641,5511851,4577276,4439351,2754103,2157579,2680501,2369380,48539,33641,NCGeneral-2020-11-13T19-22-33.429Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198408,1794646,1353433,30298
North Carolina,2020-11-13T20:02:14Z,5513252,99,0.5,0.486,78c0f9fe1b75d007f05dfecd2b72e7412cc40277.json,2020-11-13T19:14:44Z,5511851,4577276,2754103,2157579,2680501,2369380,48539,33641,5511851,4577276,4439351,2754103,2157579,2680501,2369380,48539,33641,NCGeneral-2020-11-13T19-22-33.429Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198408,1794646,1353433,30298
North Carolina,2020-11-13T20:03:04Z,5513240,99,0.5,0.486,c9ae297109e17999e8c1d43c383b1ecd0b182f8a.json,2020-11-13T20:03:04Z,5513240,4577276,2754822,2157579,2681124,2369380,48576,33641,5513240,4577276,4439351,2754822,2157579,2681124,2369380,48576,33641,NCGeneral-2020-11-14T01-35-29.266Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201335,1796254,1354649,30366
North Carolina,2020-11-15T15:12:43Z,5514232,99,0.5,0.486,a2c9d7cee450516501266a21a6cb966522c5d6b5.json,2020-11-14T16:40:26Z,5513240,4577276,2754822,2157579,2681124,2369380,48576,33641,5513240,4577276,4439351,2754822,2157579,2681124,2369380,48576,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T15:14:17Z,5514946,99,0.5,0.486,fd8013e57b589be97c78434e89c845b5038e56f1.json,2020-11-15T15:14:17Z,5514946,4577276,2755458,2157579,2681582,2369380,48598,33641,5514946,4577276,4439351,2755458,2157579,2681582,2369380,48598,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T15:16:45Z,5515354,99,0.5,0.486,fd8013e57b589be97c78434e89c845b5038e56f1.json,2020-11-15T15:14:17Z,5514946,4577276,2755458,2157579,2681582,2369380,48598,33641,5514946,4577276,4439351,2755458,2157579,2681582,2369380,48598,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T15:18:03Z,5518639,99,0.5,0.486,fd8013e57b589be97c78434e89c845b5038e56f1.json,2020-11-15T15:14:17Z,5514946,4577276,2755458,2157579,2681582,2369380,48598,33641,5514946,4577276,4439351,2755458,2157579,2681582,2369380,48598,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T15:19:46Z,5519051,99,0.499,0.486,fd8013e57b589be97c78434e89c845b5038e56f1.json,2020-11-15T15:14:17Z,5514946,4577276,2755458,2157579,2681582,2369380,48598,33641,5514946,4577276,4439351,2755458,2157579,2681582,2369380,48598,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T15:24:07Z,5519092,99,0.499,0.486,998100d70c9300c9e5ccd4ef65d10b60550a18ec.json,2020-11-15T15:24:07Z,5519092,4577276,2756747,2157579,2683471,2369380,48662,33641,5519092,4577276,4439351,2756747,2157579,2683471,2369380,48662,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T15:26:10Z,5519189,99,0.499,0.486,998100d70c9300c9e5ccd4ef65d10b60550a18ec.json,2020-11-15T15:24:07Z,5519092,4577276,2756747,2157579,2683471,2369380,48662,33641,5519092,4577276,4439351,2756747,2157579,2683471,2369380,48662,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T15:28:02Z,5519527,99,0.499,0.486,998100d70c9300c9e5ccd4ef65d10b60550a18ec.json,2020-11-15T15:24:07Z,5519092,4577276,2756747,2157579,2683471,2369380,48662,33641,5519092,4577276,4439351,2756747,2157579,2683471,2369380,48662,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T15:29:53Z,5520076,99,0.499,0.486,998100d70c9300c9e5ccd4ef65d10b60550a18ec.json,2020-11-15T15:24:07Z,5519092,4577276,2756747,2157579,2683471,2369380,48662,33641,5519092,4577276,4439351,2756747,2157579,2683471,2369380,48662,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T15:31:08Z,5520585,99,0.499,0.486,704063fbc9f8580f33a2f644cfaec791d902131b.json,2020-11-15T15:31:08Z,5520585,4577276,2757077,2157579,2683775,2369380,48670,33641,5520585,4577276,4439351,2757077,2157579,2683775,2369380,48670,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T15:32:24Z,5520737,99,0.499,0.486,704063fbc9f8580f33a2f644cfaec791d902131b.json,2020-11-15T15:31:08Z,5520585,4577276,2757077,2157579,2683775,2369380,48670,33641,5520585,4577276,4439351,2757077,2157579,2683775,2369380,48670,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T15:40:51Z,5520831,99,0.499,0.486,4e809217faa3cc069f41a228c3454b7b869fb637.json,2020-11-15T15:40:51Z,5520831,4577276,2757121,2157579,2683852,2369380,48671,33641,5520831,4577276,4439351,2757121,2157579,2683852,2369380,48671,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T15:41:48Z,5520753,99,0.499,0.486,4e809217faa3cc069f41a228c3454b7b869fb637.json,2020-11-15T15:40:51Z,5520831,4577276,2757121,2157579,2683852,2369380,48671,33641,5520831,4577276,4439351,2757121,2157579,2683852,2369380,48671,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T15:48:30Z,5520847,99,0.499,0.486,dc541246e739f5caa9f7589f62f5717b06a80e65.json,2020-11-15T15:48:30Z,5520847,4577276,2757112,2157579,2683787,2369380,48671,33641,5520847,4577276,4439351,2757112,2157579,2683787,2369380,48671,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T16:11:58Z,5520975,99,0.499,0.486,dc541246e739f5caa9f7589f62f5717b06a80e65.json,2020-11-15T15:48:30Z,5520847,4577276,2757112,2157579,2683787,2369380,48671,33641,5520847,4577276,4439351,2757112,2157579,2683787,2369380,48671,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T16:13:58Z,5521335,99,0.499,0.486,dc541246e739f5caa9f7589f62f5717b06a80e65.json,2020-11-15T15:48:30Z,5520847,4577276,2757112,2157579,2683787,2369380,48671,33641,5520847,4577276,4439351,2757112,2157579,2683787,2369380,48671,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T16:15:49Z,5521457,99,0.499,0.486,dc541246e739f5caa9f7589f62f5717b06a80e65.json,2020-11-15T15:48:30Z,5520847,4577276,2757112,2157579,2683787,2369380,48671,33641,5520847,4577276,4439351,2757112,2157579,2683787,2369380,48671,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T16:17:51Z,5521918,99,0.499,0.486,dc541246e739f5caa9f7589f62f5717b06a80e65.json,2020-11-15T15:48:30Z,5520847,4577276,2757112,2157579,2683787,2369380,48671,33641,5520847,4577276,4439351,2757112,2157579,2683787,2369380,48671,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T16:19:42Z,5522034,99,0.499,0.486,dc541246e739f5caa9f7589f62f5717b06a80e65.json,2020-11-15T15:48:30Z,5520847,4577276,2757112,2157579,2683787,2369380,48671,33641,5520847,4577276,4439351,2757112,2157579,2683787,2369380,48671,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T16:21:39Z,5522397,99,0.499,0.486,dc541246e739f5caa9f7589f62f5717b06a80e65.json,2020-11-15T15:48:30Z,5520847,4577276,2757112,2157579,2683787,2369380,48671,33641,5520847,4577276,4439351,2757112,2157579,2683787,2369380,48671,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T16:23:44Z,5522582,99,0.499,0.486,9256eec60fb37240db62a1681efa4dc5bf8ba3f6.json,2020-11-15T16:23:44Z,5522582,4577276,2757112,2157579,2683787,2369380,48671,33641,5522582,4577276,4439351,2757112,2157579,2683787,2369380,48671,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-15T16:24:25Z,5522618,99,0.499,0.486,5d87fcb284c00446fcda8344f736a994b952ac4b.json,2020-11-15T16:24:25Z,5522618,4577276,2757112,2157579,2683787,2369380,48671,33641,5522618,4577276,4439351,2757112,2157579,2683787,2369380,48671,33641,NCGeneral-2020-11-14T03-36-27.014Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201350,1796263,1354656,30366
North Carolina,2020-11-17T03:24:51Z,5522613,99,0.499,0.486,5b4f1b8e6ccfe139a8a19125c8e0c0cda9fbd499.json,2020-11-17T03:24:51Z,5522613,4577276,2757110,2157579,2683784,2369380,48671,33641,5522613,4577276,4439351,2757110,2157579,2683784,2369380,48671,33641,NCGeneral-2020-11-17T01-16-33.424Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205221,1798711,1356051,30376
North Carolina,2020-11-17T03:27:56Z,5524550,99,0.499,0.486,5b4f1b8e6ccfe139a8a19125c8e0c0cda9fbd499.json,2020-11-17T03:24:51Z,5522613,4577276,2757110,2157579,2683784,2369380,48671,33641,5522613,4577276,4439351,2757110,2157579,2683784,2369380,48671,33641,NCGeneral-2020-11-17T01-16-33.424Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205221,1798711,1356051,30376
North Carolina,2020-11-17T03:28:43Z,5524553,99,0.499,0.486,5b4f1b8e6ccfe139a8a19125c8e0c0cda9fbd499.json,2020-11-17T03:24:51Z,5522613,4577276,2757110,2157579,2683784,2369380,48671,33641,5522613,4577276,4439351,2757110,2157579,2683784,2369380,48671,33641,NCGeneral-2020-11-17T01-16-33.424Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205221,1798711,1356051,30376
North Carolina,2020-11-17T03:31:47Z,5523887,99,0.499,0.486,fa6f8c0c5b0ea0f7e926ec83d976df37b60cfced.json,2020-11-17T03:31:47Z,5523887,4577276,2758126,2157579,2684031,2369380,48674,33641,5523887,4577276,4439351,2758126,2157579,2684031,2369380,48674,33641,NCGeneral-2020-11-17T07-16-58.661Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203289,1797489,1355355,30371
North Carolina,2020-11-17T20:13:29Z,5523888,99,0.499,0.486,4bda5527c914f4514b87ad7ea9c1dcd04f657a57.json,2020-11-17T20:13:29Z,5523888,4577276,2758127,2157579,2684031,2369380,48674,33641,5523888,4577276,4439351,2758127,2157579,2684031,2369380,48674,33641,NCGeneral-2020-11-17T07-16-58.661Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203289,1797489,1355355,30371
North Carolina,2020-11-17T20:14:37Z,5524691,99,0.499,0.486,4bda5527c914f4514b87ad7ea9c1dcd04f657a57.json,2020-11-17T20:13:29Z,5523888,4577276,2758127,2157579,2684031,2369380,48674,33641,5523888,4577276,4439351,2758127,2157579,2684031,2369380,48674,33641,NCGeneral-2020-11-17T07-16-58.661Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203289,1797489,1355355,30371
North Carolina,2020-11-17T20:16:31Z,5524692,99,0.499,0.486,ffbcd2af2230625b87f9f6bee9db44b8a63e0f53.json,2020-11-17T20:16:31Z,5524692,4577276,2758694,2157579,2684262,2369380,48678,33641,5524692,4577276,4439351,2758694,2157579,2684262,2369380,48678,33641,NCGeneral-2020-11-17T07-16-58.661Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203289,1797489,1355355,30371
North Carolina,2020-11-18T03:01:57Z,5524813,99,0.499,0.486,ffbcd2af2230625b87f9f6bee9db44b8a63e0f53.json,2020-11-17T20:16:31Z,5524692,4577276,2758694,2157579,2684262,2369380,48678,33641,5524692,4577276,4439351,2758694,2157579,2684262,2369380,48678,33641,NCGeneral-2020-11-17T07-16-58.661Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203289,1797489,1355355,30371
North Carolina,2020-11-19T14:05:26.957Z,5511499,99,0.501,0.487,9ec4eab31f5ecce3456ccda128a84bf22b86fd62.json,2020-11-18T17:17:03Z,5524813,4577276,2758775,2157579,2684302,2369380,48678,33641,5524813,4577276,4439351,2758775,2157579,2684302,2369380,48678,33641,NCGeneral-2020-11-19T21-14-46.178Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204214,1798138,1355625,30375
North Carolina,2020-11-18T17:17:03Z,5524813,99,0.499,0.486,9ec4eab31f5ecce3456ccda128a84bf22b86fd62.json,2020-11-18T17:17:03Z,5524813,4577276,2758775,2157579,2684302,2369380,48678,33641,5524813,4577276,4439351,2758775,2157579,2684302,2369380,48678,33641,NCGeneral-2020-11-19T21-14-46.178Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204214,1798138,1355625,30375
North Carolina,2020-11-20T14:18:27Z,5524813,100,0.499,0.486,ecbef018f4f8f5103988965a8c8d1632214a3ba8.json,2020-11-20T14:18:27Z,5524813,4577276,2758775,2157579,2684302,2369380,48678,33641,5524813,4577276,4439351,2758775,2157579,2684302,2369380,48678,33641,NCGeneral-2020-11-24T07-43-03.306Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204208,1798138,1355619,30375
North Carolina,2020-11-20T14:18:27Z,5524813,100,0.499,0.486,c71bf1124747f5ac134fbf38de28eefbf499a498.json,2020-11-24T13:19:38Z,5524813,4577276,2758775,2157579,2684302,2369380,48678,33641,5524813,4577276,4439351,2758775,2157579,2684302,2369380,48678,33641,NCGeneral-2020-11-24T07-43-03.306Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204208,1798138,1355619,30375
North Carolina,2020-11-20T14:18:27Z,5524813,100,0.499,0.486,d1dd6482d81bb5851027ec7bf829b0b649fdba88.json,2020-11-24T13:24:05Z,5524813,4577276,2758775,2157579,2684302,2369380,48678,33641,5524813,4577276,4439351,2758775,2157579,2684302,2369380,48678,33641,NCGeneral-2020-11-24T07-43-03.306Z.json,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204208,1798138,1355619,30375
North Dakota,2020-11-04T08:04:21Z,0,0,0,0,0495bf36dde75821853231fa27d1c1a7062fcbf4.json,2020-11-04T08:04:21Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2020-11-04T01:46:50Z,26709,7,0.535,0.433,72646b353ecf32425e55168f20d41f69c22bca4d.json,2020-11-04T03:48:20Z,220272,64037,138447,28852,74615,32994,5745,1722,220272,64037,228852,138447,28852,74615,32994,5745,1722,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Dakota,2020-11-04T02:15:46Z,36526,9,0.58,0.388,ad699cf2c9f187f2183742949ef17111ca27202a.json,2020-11-04T02:39:52Z,87691,58368,45859,24918,38749,31427,2338,1573,87691,58368,228852,45859,24918,38749,31427,2338,1573,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
